date,code,w
2020-07-31,002468.XSHE,0.000600000000000838
2020-07-31,002475.XSHE,0.014709999999999257
2020-07-31,002493.XSHE,0.0018899999999999952
2020-07-31,002508.XSHE,0.0010900000000009606
2020-07-31,002555.XSHE,0.0034599999999974204
2020-07-31,002558.XSHE,0.0007700000000000427
2020-07-31,002594.XSHE,0.004640000000000446
2020-07-31,002601.XSHE,0.0014399999999995352
2020-07-31,002602.XSHE,0.0021699999999989974
2020-07-31,002607.XSHE,0.0012999999999979122
2020-07-31,002624.XSHE,0.0022299999999995865
2020-07-31,002673.XSHE,0.0010400000000005424
2020-07-31,002714.XSHE,0.00821999999999791
2020-07-31,002736.XSHE,0.0019500000000000949
2020-07-31,002739.XSHE,0.0008600000000018649
2020-07-31,002773.XSHE,0.0007500000000006733
2020-07-31,002841.XSHE,0.0016299999999998178
2020-07-31,002916.XSHE,0.0013199999999998892
2020-07-31,002938.XSHE,0.0007800000000002102
2020-07-31,002939.XSHE,0.0007999999999995501
2020-07-31,002945.XSHE,0.0002799999999994835
2020-07-31,002958.XSHE,0.0009399999999998068
2020-07-31,003816.XSHE,0.0010799999999998539
2020-07-31,300003.XSHE,0.0032000000000004833
2020-07-31,300014.XSHE,0.0033199999999997867
2020-07-31,300015.XSHE,0.0054700000000003825
2020-07-31,300033.XSHE,0.0018399999999947295
2020-07-31,300059.XSHE,0.010299999999998618
2020-07-31,300122.XSHE,0.007129999999998418
2020-07-31,300124.XSHE,0.003130000000000921
2020-07-31,300136.XSHE,0.0025700000000004894
2020-07-31,300142.XSHE,0.007450000000000738
2020-07-31,300144.XSHE,0.0017500000000000475
2020-07-31,300347.XSHE,0.0033899999999996693
2020-07-31,300408.XSHE,0.001790000000001292
2020-07-31,300413.XSHE,0.0028999999999994156
2020-07-31,300433.XSHE,0.002589999999999603
2020-07-31,300498.XSHE,0.006349999999998408
2020-07-31,300601.XSHE,0.004529999999999895
2020-07-31,300628.XSHE,0.001019999999998046
2020-07-31,600000.XSHG,0.00729000000000043
2020-07-31,600004.XSHG,0.0008800000000014361
2020-07-31,600009.XSHG,0.0039200000000010485
2020-07-31,600010.XSHG,0.0016000000000006653
2020-07-31,600011.XSHG,0.00124000000000047
2020-07-31,600015.XSHG,0.0023500000000006753
2020-07-31,600016.XSHG,0.007060000000000418
2020-07-31,600018.XSHG,0.0009400000000009591
2020-07-31,600019.XSHG,0.0026299999999999514
2020-07-31,600025.XSHG,0.00041000000000012435
2020-07-31,600027.XSHG,0.000709999999999588
2020-07-31,600028.XSHG,0.00321000000000157
2020-07-31,600029.XSHG,0.0014100000000026316
2020-07-31,600030.XSHG,0.015289999999999956
2020-07-31,600031.XSHG,0.007469999999999918
2020-07-31,600036.XSHG,0.021510000000000574
2020-07-31,600038.XSHG,0.0009100000000001533
2020-07-31,600048.XSHG,0.006689999999999725
2020-07-31,600050.XSHG,0.002829999999999581
2020-07-31,600061.XSHG,0.001500000000000382
2020-07-31,600066.XSHG,0.0010799999999998844
2020-07-31,600068.XSHG,0.0011000000000005038
2020-07-31,600085.XSHG,0.0008900000000014271
2020-07-31,600089.XSHG,0.0019400000000015505
2020-07-31,600104.XSHG,0.003820000000000129
2020-07-31,600109.XSHG,0.002089999999999366
2020-07-31,600111.XSHG,0.001619999999998737
2020-07-31,600115.XSHG,0.001180000000002284
2020-07-31,600118.XSHG,0.0012500000000008685
2020-07-31,600170.XSHG,0.0008300000000010084
2020-07-31,600176.XSHG,0.0017400000000001475
2020-07-31,600177.XSHG,0.0011099999999995731
2020-07-31,600183.XSHG,0.0019600000000006717
2020-07-31,600188.XSHG,0.0004900000000001544
2020-07-31,600196.XSHG,0.004499999999999973
2020-07-31,600208.XSHG,0.0008800000000005448
2020-07-31,600219.XSHG,0.0010199999999987684
2020-07-31,600221.XSHG,0.0010900000000016873
2020-07-31,600233.XSHG,0.0011600000000008184
2020-07-31,600271.XSHG,0.0011699999999967815
2020-07-31,600276.XSHG,0.02101000000000002
2020-07-31,600297.XSHG,0.0009500000000000077
2020-07-31,600299.XSHG,0.000250000000000626
2020-07-31,600309.XSHG,0.006360000000000045
2020-07-31,600332.XSHG,0.001250000000000559
2020-07-31,600340.XSHG,0.0016299999999992963
2020-07-31,600346.XSHG,0.0020599999999988943
2020-07-31,600352.XSHG,0.002299999999999911
2020-07-31,600362.XSHG,0.0010099999999990423
2020-07-31,600369.XSHG,0.0011599999999998415
2020-07-31,600372.XSHG,0.0005500000000000782
2020-07-31,600383.XSHG,0.0018899999999996949
2020-07-31,600390.XSHG,0.001050000000000267
2020-07-31,600398.XSHG,0.0004799999999994431
2020-07-31,600406.XSHG,0.0029400000000014363
2020-07-31,600436.XSHG,0.003689999999999682
2020-07-31,600438.XSHG,0.004210000000000565
2020-07-31,600482.XSHG,0.0007600000000006012
2020-07-31,600487.XSHG,0.0013499999999998687
2020-07-31,600489.XSHG,0.001259999999998637
2020-07-31,600498.XSHG,0.0012000000000001417
2020-07-31,600516.XSHG,0.000939999999999332
2020-07-31,600519.XSHG,0.050520000000003104
2020-07-31,600522.XSHG,0.0017199999999994095
2020-07-31,600547.XSHG,0.0033499999999987455
2020-07-31,600570.XSHG,0.00547999999999527
2020-07-31,600583.XSHG,0.0006400000000011104
2020-07-31,600585.XSHG,0.008829999999998428
2020-07-31,600588.XSHG,0.0045799999999963795
2020-07-31,600606.XSHG,0.0017899999999991222
2020-07-31,600637.XSHG,0.0012400000000002305
2020-07-31,600655.XSHG,0.0009599999999989817
2020-07-31,600660.XSHG,0.00204999999999939
2020-07-31,600674.XSHG,0.0007600000000000947
2020-07-31,600703.XSHG,0.0036200000000016675
2020-07-31,600705.XSHG,0.0015299999999996128
2020-07-31,600741.XSHG,0.0019800000000001366
2020-07-31,600745.XSHG,0.004099999999999881
2020-07-31,600760.XSHG,0.0016099999999992119
2020-07-31,600795.XSHG,0.0014399999999998715
2020-07-31,600809.XSHG,0.00282999999999994
2020-07-31,600837.XSHG,0.0068400000000002625
2020-07-31,600848.XSHG,0.0008299999999994547
2020-07-31,600867.XSHG,0.001170000000000493
2020-07-31,600886.XSHG,0.0013999999999997437
2020-07-31,600887.XSHG,0.013310000000000979
2020-07-31,600893.XSHG,0.001990000000000088
2020-07-31,600900.XSHG,0.009689999999999956
2020-07-31,600919.XSHG,0.003350000000000177
2020-07-31,600926.XSHG,0.0013400000000000957
2020-07-31,600928.XSHG,0.0004500000000001629
2020-07-31,600958.XSHG,0.0025099999999999593
2020-07-31,600968.XSHG,0.0003100000000002886
2020-07-31,600977.XSHG,0.0006500000000008992
2020-07-31,600989.XSHG,0.0004999999999997312
2020-07-31,600998.XSHG,0.0008400000000008466
2020-07-31,600999.XSHG,0.004799999999999502
2020-07-31,601006.XSHG,0.0023100000000006236
2020-07-31,601009.XSHG,0.0027900000000001036
2020-07-31,601012.XSHG,0.00898999999999955
2020-07-31,601018.XSHG,0.0009900000000006611
2020-07-31,601021.XSHG,0.000870000000001119
2020-07-31,601066.XSHG,0.0014899999999992337
2020-07-31,601077.XSHG,0.0003499999999999256
2020-07-31,601088.XSHG,0.003030000000000545
2020-07-31,601100.XSHG,0.0014299999999994471
2020-07-31,601108.XSHG,0.0025199999999980655
2020-07-31,601111.XSHG,0.0012200000000022727
2020-07-31,601117.XSHG,0.0008500000000004675
2020-07-31,601138.XSHG,0.001740000000000702
2020-07-31,601155.XSHG,0.001839999999998806
2020-07-31,601162.XSHG,0.0014300000000002254
2020-07-31,601166.XSHG,0.011690000000000467
2020-07-31,601169.XSHG,0.0042800000000005
2020-07-31,601186.XSHG,0.002420000000000384
2020-07-31,601198.XSHG,0.0011400000000001663
2020-07-31,601211.XSHG,0.004990000000000112
2020-07-31,601212.XSHG,0.00031000000000000846
2020-07-31,601216.XSHG,0.001509999999999579
2020-07-31,601225.XSHG,0.001939999999999434
2020-07-31,601229.XSHG,0.004930000000000576
2020-07-31,601231.XSHG,0.0009500000000008161
2020-07-31,601236.XSHG,0.0005099999999999674
2020-07-31,601238.XSHG,0.000600000000000289
2020-07-31,601288.XSHG,0.0055600000000012315
2020-07-31,601298.XSHG,0.0002700000000005892
2020-07-31,601318.XSHG,0.049260000000001226
2020-07-31,601319.XSHG,0.0009099999999998339
2020-07-31,601328.XSHG,0.007840000000000574
2020-07-31,601336.XSHG,0.0026399999999993126
2020-07-31,601360.XSHG,0.0011799999999955342
2020-07-31,601377.XSHG,0.002299999999999638
2020-07-31,601390.XSHG,0.002720000000000283
2020-07-31,601398.XSHG,0.010420000000002639
2020-07-31,601555.XSHG,0.002119999999999871
2020-07-31,601577.XSHG,0.0005299999999999664
2020-07-31,601600.XSHG,0.0012899999999995528
2020-07-31,601601.XSHG,0.004809999999999873
2020-07-31,601607.XSHG,0.001420000000000847
2020-07-31,601618.XSHG,0.0012000000000003106
2020-07-31,601628.XSHG,0.0036400000000000655
2020-07-31,601633.XSHG,0.0009699999999996089
2020-07-31,601658.XSHG,0.0007500000000004415
2020-07-31,601668.XSHG,0.006320000000000129
2020-07-31,601669.XSHG,0.0019300000000003845
2020-07-31,601688.XSHG,0.007329999999999749
2020-07-31,601698.XSHG,0.0005499999999998433
2020-07-31,601727.XSHG,0.0012000000000019731
2020-07-31,601766.XSHG,0.0042600000000013625
2020-07-31,601788.XSHG,0.002809999999999813
2020-07-31,601800.XSHG,0.0016700000000008423
2020-07-31,601808.XSHG,0.0004899999999997277
2020-07-31,601816.XSHG,0.0010900000000007774
2020-07-31,601818.XSHG,0.0036100000000003477
2020-07-31,601828.XSHG,0.0002599999999995697
2020-07-31,601838.XSHG,0.0010799999999999918
2020-07-31,601857.XSHG,0.002590000000000953
2020-07-31,601877.XSHG,0.002040000000001256
2020-07-31,601878.XSHG,0.0013199999999989726
2020-07-31,601881.XSHG,0.0010099999999994048
2020-07-31,601888.XSHG,0.014209999999999487
2020-07-31,601898.XSHG,0.0004500000000004228
2020-07-31,601899.XSHG,0.004819999999998397
2020-07-31,601901.XSHG,0.0021200000000004622
2020-07-31,601916.XSHG,0.0005399999999997584
2020-07-31,601919.XSHG,0.001259999999999827
2020-07-31,601933.XSHG,0.0020600000000001602
2020-07-31,601939.XSHG,0.002460000000001974
2020-07-31,601985.XSHG,0.0016200000000001432
2020-07-31,601988.XSHG,0.004210000000000894
2020-07-31,601989.XSHG,0.0026200000000010447
2020-07-31,601992.XSHG,0.0006499999999996275
2020-07-31,601997.XSHG,0.0010299999999999745
2020-07-31,601998.XSHG,0.0009500000000005321
2020-07-31,603019.XSHG,0.002769999999996095
2020-07-31,603156.XSHG,0.0007600000000010023
2020-07-31,603160.XSHG,0.0022799999999995975
2020-07-31,603259.XSHG,0.007020000000000646
2020-07-31,603260.XSHG,0.00026999999999919645
2020-07-31,603288.XSHG,0.008740000000000168
2020-07-31,603369.XSHG,0.0016300000000009334
2020-07-31,603501.XSHG,0.002130000000000602
2020-07-31,603658.XSHG,0.0012599999999997648
2020-07-31,603799.XSHG,0.001749999999999281
2020-07-31,603833.XSHG,0.0009499999999999472
2020-07-31,603899.XSHG,0.0014499999999993524
2020-07-31,603986.XSHG,0.004569999999999998
2020-07-31,603993.XSHG,0.001859999999999208
2020-08-31,000001.XSHE,0.008539999841104507
2020-08-31,000002.XSHE,0.010829999955647561
2020-08-31,000063.XSHE,0.006139997049892044
2020-08-31,000066.XSHE,0.0018200000024512584
2020-08-31,000069.XSHE,0.0017099998781906186
2020-08-31,000100.XSHE,0.005590000015758233
2020-08-31,000157.XSHE,0.0025799994810581494
2020-08-31,000166.XSHE,0.0029699999833776984
2020-08-31,000333.XSHE,0.02016999999596629
2020-08-31,000338.XSHE,0.004139998034744459
2020-08-31,000425.XSHE,0.0017000000070786256
2020-08-31,000538.XSHE,0.0034499999940001656
2020-08-31,000568.XSHE,0.006389995748792863
2020-08-31,000596.XSHE,0.00173999689907623
2020-08-31,000625.XSHE,0.0013299999466970932
2020-08-31,000627.XSHE,0.0006499999813653241
2020-08-31,000651.XSHE,0.015310008036734558
2020-08-31,000656.XSHE,0.0012699970908698307
2020-08-31,000661.XSHE,0.007729995939745043
2020-08-31,000671.XSHE,0.0006700000030111185
2020-08-31,000703.XSHE,0.0013399977140414884
2020-08-31,000708.XSHE,0.0003699937767229532
2020-08-31,000709.XSHE,0.0005499999782329388
2020-08-31,000723.XSHE,0.0004700000183327916
2020-08-31,000725.XSHE,0.008690000014763295
2020-08-31,000728.XSHE,0.0012999993856267179
2020-08-31,000768.XSHE,0.0019500000032100764
2020-08-31,000776.XSHE,0.0027899999851456205
2020-08-31,000783.XSHE,0.0019299999713489884
2020-08-31,000786.XSHE,0.0016199986473607972
2020-08-31,000858.XSHE,0.02717999821201934
2020-08-31,000860.XSHE,0.0022800000000500684
2020-08-31,000876.XSHE,0.004670000026674989
2020-08-31,000895.XSHE,0.0036899950744248514
2020-08-31,000938.XSHE,0.0027400000081888466
2020-08-31,000961.XSHE,0.0010499959376988343
2020-08-31,000963.XSHE,0.0014299981802659652
2020-08-31,000977.XSHE,0.0021300000009795545
2020-08-31,001979.XSHE,0.0030900139866964316
2020-08-31,002001.XSHE,0.002469997267372729
2020-08-31,002007.XSHE,0.003679998361147269
2020-08-31,002008.XSHE,0.0018500000077428839
2020-08-31,002024.XSHE,0.0021400008788060193
2020-08-31,002027.XSHE,0.0045199989975418095
2020-08-31,002032.XSHE,0.0008099983273005621
2020-08-31,002044.XSHE,0.0028100430655872847
2020-08-31,002050.XSHE,0.0023699999992843617
2020-08-31,002120.XSHE,0.0014099993460016727
2020-08-31,002129.XSHE,0.002300000001463767
2020-08-31,002142.XSHE,0.006219997513061817
2020-08-31,002146.XSHE,0.0008399985252213707
2020-08-31,002153.XSHE,0.0006100162668102175
2020-08-31,002157.XSHE,0.0018199959809723245
2020-08-31,002179.XSHE,0.0015499974142138648
2020-08-31,002202.XSHE,0.001760000000731346
2020-08-31,002230.XSHE,0.0033799997287736723
2020-08-31,002236.XSHE,0.0023999953781334684
2020-08-31,002241.XSHE,0.005449996939122182
2020-08-31,002252.XSHE,0.001060000003804012
2020-08-31,002271.XSHE,0.0038399976321725404
2020-08-31,002304.XSHE,0.004960000008515231
2020-08-31,002311.XSHE,0.003260007251901531
2020-08-31,002352.XSHE,0.006579993223931418
2020-08-31,002371.XSHE,0.002660021288465443
2020-08-31,002410.XSHE,0.0036800000042770406
2020-08-31,002415.XSHE,0.008159997475157436
2020-08-31,002422.XSHE,0.0014600000091512092
2020-08-31,002456.XSHE,0.002080000007246745
2020-08-31,002460.XSHE,0.002249999999437666
2020-08-31,002463.XSHE,0.0014799983383891621
2020-08-31,002466.XSHE,0.0011700218723084811
2020-08-31,002468.XSHE,0.0005899999952186226
2020-08-31,002475.XSHE,0.0134499951065595
2020-08-31,002493.XSHE,0.002179997371542829
2020-08-31,002508.XSHE,0.0010799986356253267
2020-08-31,002555.XSHE,0.003369991214602424
2020-08-31,002558.XSHE,0.0007300000119947966
2020-08-31,002594.XSHE,0.004499999984081133
2020-08-31,002601.XSHE,0.0013899971094735713
2020-08-31,002602.XSHE,0.0019299974668997811
2020-08-31,002607.XSHE,0.0014099964337888156
2020-08-31,002624.XSHE,0.0020699999548762743
2020-08-31,002673.XSHE,0.0009999999855948617
2020-08-31,002714.XSHE,0.007679999824426875
2020-08-31,002736.XSHE,0.0023599999892200403
2020-08-31,002739.XSHE,0.0009000246186638573
2020-08-31,002773.XSHE,0.0007399999992457261
2020-08-31,002841.XSHE,0.0015299991253684704
2020-08-31,002916.XSHE,0.0011499960142467584
2020-08-31,002938.XSHE,0.0007300000078229005
2020-08-31,002939.XSHE,0.0007599985910767243
2020-08-31,002945.XSHE,0.00023999998289367757
2020-08-31,002958.XSHE,0.0008699963390364696
2020-08-31,003816.XSHE,0.001039998457586905
2020-08-31,300003.XSHE,0.0028199999954271644
2020-08-31,300014.XSHE,0.002629998484275408
2020-08-31,300015.XSHE,0.006109999789458786
2020-08-31,300033.XSHE,0.0021099888717066406
2020-08-31,300059.XSHE,0.009839993901071528
2020-08-31,300122.XSHE,0.005049993610648601
2020-08-31,300124.XSHE,0.003379997336915808
2020-08-31,300136.XSHE,0.0027999959302136457
2020-08-31,300142.XSHE,0.005700000004881567
2020-08-31,300144.XSHE,0.0016400030513924397
2020-08-31,300347.XSHE,0.003429993927133455
2020-08-31,300408.XSHE,0.001700000005925731
2020-08-31,300413.XSHE,0.0029499985049437688
2020-08-31,300433.XSHE,0.0026499959842579794
2020-08-31,300498.XSHE,0.006430000014255707
2020-08-31,300601.XSHE,0.003890000006821072
2020-08-31,300628.XSHE,0.0008899971809447785
2020-08-31,600000.XSHG,0.007099999988352996
2020-08-31,600004.XSHG,0.0009199999937120721
2020-08-31,600009.XSHG,0.00429999999798195
2020-08-31,600010.XSHG,0.0015400067639557747
2020-08-31,600011.XSHG,0.0014099999103451292
2020-08-31,600015.XSHG,0.002309999986395822
2020-08-31,600016.XSHG,0.00688999998778184
2020-08-31,600018.XSHG,0.0008999997305423326
2020-08-31,600019.XSHG,0.002569999992614653
2020-08-31,600025.XSHG,0.00043000464548094853
2020-08-31,600027.XSHG,0.0007599984698346385
2020-08-31,600028.XSHG,0.0031500115771159686
2020-08-31,600029.XSHG,0.0015099999968868443
2020-08-31,600030.XSHG,0.015809998423526823
2020-08-31,600031.XSHG,0.007629997833092212
2020-08-31,600036.XSHG,0.022689999988036103
2020-08-31,600038.XSHG,0.0009799974789176905
2020-08-31,600048.XSHG,0.00672999999276141
2020-08-31,600050.XSHG,0.0028199999966781637
2020-08-31,600061.XSHG,0.0014999999923939222
2020-08-31,600066.XSHG,0.0010999999764470076
2020-08-31,600068.XSHG,0.0010300000012264784
2020-08-31,600085.XSHG,0.0009500000080445571
2020-08-31,600089.XSHG,0.0017700000062904268
2020-08-31,600104.XSHG,0.0038199993579121332
2020-08-31,600109.XSHG,0.002199996890946708
2020-08-31,600111.XSHG,0.0015699975147991942
2020-08-31,600115.XSHG,0.0013199999970556198
2020-08-31,600118.XSHG,0.0013599999898819466
2020-08-31,600170.XSHG,0.0008300029439955198
2020-08-31,600176.XSHG,0.0018199997369167254
2020-08-31,600177.XSHG,0.0012499978822163936
2020-08-31,600183.XSHG,0.001650000008851431
2020-08-31,600188.XSHG,0.0004799990505053884
2020-08-31,600196.XSHG,0.0038599987488839803
2020-08-31,600208.XSHG,0.0008799999958488497
2020-08-31,600219.XSHG,0.001109997053656032
2020-08-31,600221.XSHG,0.0011000000035330153
2020-08-31,600233.XSHG,0.0011799975494808086
2020-08-31,600271.XSHG,0.001170000001488495
2020-08-31,600276.XSHG,0.020569999259341276
2020-08-31,600297.XSHG,0.0008899999784784929
2020-08-31,600299.XSHG,0.0002599999970526174
2020-08-31,600309.XSHG,0.006709999912016381
2020-08-31,600332.XSHG,0.0010700000033737323
2020-08-31,600340.XSHG,0.001539999991588236
2020-08-31,600346.XSHG,0.002589991736167068
2020-08-31,600352.XSHG,0.002179999411455753
2020-08-31,600362.XSHG,0.0009499989666897721
2020-08-31,600369.XSHG,0.0010899999799823714
2020-08-31,600372.XSHG,0.0005499993664406736
2020-08-31,600383.XSHG,0.0018899999919305367
2020-08-31,600390.XSHG,0.0010299999887691334
2020-08-31,600398.XSHG,0.0005399977661802771
2020-08-31,600406.XSHG,0.0030200000006823896
2020-08-31,600436.XSHG,0.004429995688693972
2020-08-31,600438.XSHG,0.003660000005484023
2020-08-31,600482.XSHG,0.0007499999990050166
2020-08-31,600487.XSHG,0.0012999999956049765
2020-08-31,600489.XSHG,0.0011799961774585164
2020-08-31,600498.XSHG,0.0010800098553361392
2020-08-31,600516.XSHG,0.0008999999949978794
2020-08-31,600519.XSHG,0.052390018402682696
2020-08-31,600522.XSHG,0.0016199999950683654
2020-08-31,600547.XSHG,0.003079998496566031
2020-08-31,600570.XSHG,0.00542999497890729
2020-08-31,600583.XSHG,0.0006300000408520382
2020-08-31,600585.XSHG,0.008529999594739683
2020-08-31,600588.XSHG,0.003970000002741073
2020-08-31,600606.XSHG,0.001629999658625754
2020-08-31,600637.XSHG,0.0012700000104722419
2020-08-31,600655.XSHG,0.0008999983853437121
2020-08-31,600660.XSHG,0.00236999743975161
2020-08-31,600674.XSHG,0.0007699999703193149
2020-08-31,600690.XSHG,0.004930000003090396
2020-08-31,600703.XSHG,0.0035500086008367977
2020-08-31,600705.XSHG,0.0015799999803193026
2020-08-31,600741.XSHG,0.002289998482235107
2020-08-31,600745.XSHG,0.003009996685809844
2020-08-31,600760.XSHG,0.0014499952827041254
2020-08-31,600795.XSHG,0.0014099999747995654
2020-08-31,600809.XSHG,0.0030099972555313404
2020-08-31,600837.XSHG,0.00854999998000722
2020-08-31,600848.XSHG,0.0008099999929726307
2020-08-31,600867.XSHG,0.0011799999971837363
2020-08-31,600886.XSHG,0.0014399995043569683
2020-08-31,600887.XSHG,0.014849998110007468
2020-08-31,600893.XSHG,0.0023399970082451332
2020-08-31,600900.XSHG,0.009909999975593699
2020-08-31,600919.XSHG,0.003459998804134978
2020-08-31,600926.XSHG,0.0017899964063196993
2020-08-31,600928.XSHG,0.0004399984027044093
2020-08-31,600958.XSHG,0.00246999997696912
2020-08-31,600968.XSHG,0.0002999995437008773
2020-08-31,600977.XSHG,0.000650000007406343
2020-08-31,600989.XSHG,0.0005899927602282204
2020-08-31,600998.XSHG,0.0007800000048780095
2020-08-31,600999.XSHG,0.004669999580596393
2020-08-31,601006.XSHG,0.00229999829074029
2020-08-31,601009.XSHG,0.0030099981703438513
2020-08-31,601012.XSHG,0.009749992230888155
2020-08-31,601018.XSHG,0.0008599999957982785
2020-08-31,601021.XSHG,0.0009399999963602366
2020-08-31,601066.XSHG,0.001559993800619938
2020-08-31,601077.XSHG,0.00034999638636776476
2020-08-31,601088.XSHG,0.003110000030558693
2020-08-31,601100.XSHG,0.0014999966303174378
2020-08-31,601108.XSHG,0.002129995314169407
2020-08-31,601111.XSHG,0.0012600237426764755
2020-08-31,601117.XSHG,0.000839999646024984
2020-08-31,601138.XSHG,0.0017099990680515312
2020-08-31,601155.XSHG,0.001889996853285051
2020-08-31,601162.XSHG,0.0013399998095262216
2020-08-31,601166.XSHG,0.011749999528193108
2020-08-31,601169.XSHG,0.004209999986035241
2020-08-31,601186.XSHG,0.002399999941298693
2020-08-31,601198.XSHG,0.0010699999879467217
2020-08-31,601211.XSHG,0.005089999986693346
2020-08-31,601212.XSHG,0.00026000325620947017
2020-08-31,601216.XSHG,0.0018399948437486234
2020-08-31,601225.XSHG,0.0018999970071509932
2020-08-31,601229.XSHG,0.0048899999442794315
2020-08-31,601231.XSHG,0.000890000003720704
2020-08-31,601236.XSHG,0.0004899999763413829
2020-08-31,601238.XSHG,0.0005600043178855113
2020-08-31,601288.XSHG,0.005379999984023559
2020-08-31,601298.XSHG,0.00025999847011421335
2020-08-31,601318.XSHG,0.0484400400608691
2020-08-31,601319.XSHG,0.0008999999900054487
2020-08-31,601328.XSHG,0.007579999989471331
2020-08-31,601336.XSHG,0.0029099993944013223
2020-08-31,601360.XSHG,0.001110000004550208
2020-08-31,601377.XSHG,0.0022499971837590944
2020-08-31,601390.XSHG,0.0026599987000169973
2020-08-31,601398.XSHG,0.01015002548126027
2020-08-31,601555.XSHG,0.0019499999828271912
2020-08-31,601577.XSHG,0.0005499954171356023
2020-08-31,601600.XSHG,0.0012099999969425819
2020-08-31,601601.XSHG,0.004889999989602875
2020-08-31,601607.XSHG,0.0014900000053518429
2020-08-31,601618.XSHG,0.0011799999959602435
2020-08-31,601628.XSHG,0.004249999991299901
2020-08-31,601633.XSHG,0.000989997368884526
2020-08-31,601658.XSHG,0.0007199990998757206
2020-08-31,601668.XSHG,0.006289998466269509
2020-08-31,601669.XSHG,0.0018199999754488967
2020-08-31,601688.XSHG,0.007349998378977856
2020-08-31,601698.XSHG,0.000539999934417853
2020-08-31,601727.XSHG,0.0011900103879570229
2020-08-31,601766.XSHG,0.004160006340775532
2020-08-31,601788.XSHG,0.0024999984858453186
2020-08-31,601800.XSHG,0.0016299999982214148
2020-08-31,601808.XSHG,0.00046000003200231303
2020-08-31,601816.XSHG,0.0010699999999638837
2020-08-31,601818.XSHG,0.0035699999840829214
2020-08-31,601828.XSHG,0.00024999974976144124
2020-08-31,601838.XSHG,0.00128999317945553
2020-08-31,601857.XSHG,0.0025100154308028357
2020-08-31,601877.XSHG,0.0021600000034094286
2020-08-31,601878.XSHG,0.0011599975243622575
2020-08-31,601881.XSHG,0.0010199989103392628
2020-08-31,601888.XSHG,0.0118499982877471
2020-08-31,601898.XSHG,0.0004400000449457132
2020-08-31,601899.XSHG,0.005769993332438166
2020-08-31,601901.XSHG,0.002109999990577695
2020-08-31,601916.XSHG,0.0005299966520095864
2020-08-31,601919.XSHG,0.001539991134877357
2020-08-31,601933.XSHG,0.001980000010195035
2020-08-31,601939.XSHG,0.002429999982710283
2020-08-31,601985.XSHG,0.0016899999701154621
2020-08-31,601988.XSHG,0.004029999986490552
2020-08-31,601989.XSHG,0.0025800072158140546
2020-08-31,601992.XSHG,0.0006400049081914213
2020-08-31,601997.XSHG,0.001079996626452091
2020-08-31,601998.XSHG,0.0009299999881297495
2020-08-31,603019.XSHG,0.002749999205432877
2020-08-31,603156.XSHG,0.0007100000079997773
2020-08-31,603160.XSHG,0.001909999850489124
2020-08-31,603259.XSHG,0.006649999999582532
2020-08-31,603260.XSHG,0.00023999999054966762
2020-08-31,603288.XSHG,0.010389996401451357
2020-08-31,603369.XSHG,0.001989998953048613
2020-08-31,603501.XSHG,0.001690000008061665
2020-08-31,603658.XSHG,0.0012199992737073097
2020-08-31,603799.XSHG,0.0015999967031553822
2020-08-31,603833.XSHG,0.0010400010365386701
2020-08-31,603899.XSHG,0.001499999064957555
2020-08-31,603986.XSHG,0.003839999782021278
2020-08-31,603993.XSHG,0.0017599993893015
2020-09-30,000001.XSHE,0.009010000000000002
2020-09-30,000002.XSHE,0.011670000000000662
2020-09-30,000063.XSHE,0.0054599999999996335
2020-09-30,000066.XSHE,0.0017199999999991903
2020-09-30,000069.XSHE,0.0017000000000001961
2020-09-30,000100.XSHE,0.005090000000002241
2020-09-30,000157.XSHE,0.002569999999998438
2020-09-30,000166.XSHE,0.0029300000000014926
2020-09-30,000333.XSHE,0.021770000000000077
2020-09-30,000338.XSHE,0.004429999999999411
2020-09-30,000425.XSHE,0.001600000000000247
2020-09-30,000538.XSHE,0.003190000000000329
2020-09-30,000568.XSHE,0.00642999999999753
2020-09-30,000596.XSHE,0.0015300000000005888
2020-09-30,000625.XSHE,0.0015999999999983367
2020-09-30,000627.XSHE,0.0006399999999995382
2020-09-30,000651.XSHE,0.015700000000001275
2020-09-30,000656.XSHE,0.0011800000000003672
2020-09-30,000661.XSHE,0.006409999999999006
2020-09-30,000671.XSHE,0.0007299999999998539
2020-09-30,000703.XSHE,0.0011700000000009058
2020-09-30,000708.XSHE,0.00035999999999740656
2020-09-30,000709.XSHE,0.00055000000000164
2020-09-30,000723.XSHE,0.00045000000000220374
2020-09-30,000725.XSHE,0.008140000000002496
2020-09-30,000728.XSHE,0.001479999999999175
2020-09-30,000768.XSHE,0.0019500000000001695
2020-09-30,000776.XSHE,0.0028600000000004048
2020-09-30,000783.XSHE,0.0019000000000005258
2020-09-30,000786.XSHE,0.0015999999999991193
2020-09-30,000858.XSHE,0.026250000000000547
2020-09-30,000860.XSHE,0.0019100000000015567
2020-09-30,000876.XSHE,0.003570000000000197
2020-09-30,000895.XSHE,0.0032299999999982304
2020-09-30,000938.XSHE,0.0022300000000003623
2020-09-30,000961.XSHE,0.0010399999999989142
2020-09-30,000963.XSHE,0.0013199999999991344
2020-09-30,000977.XSHE,0.00187999999999925
2020-09-30,001979.XSHE,0.0029400000000015408
2020-09-30,002001.XSHE,0.002349999999999074
